ts,tempC,humidity
2025-11-11T10:36:32.620100,24.10,34.00
2025-11-11T10:36:32.722139,24.10,34.00
2025-11-11T10:36:32.824476,24.10,34.00
2025-11-11T10:36:32.926936,24.10,34.00
2025-11-11T10:36:33.028570,24.10,34.00
2025-11-11T10:36:33.130758,24.10,34.00
2025-11-11T10:36:33.233087,24.10,34.00
2025-11-11T10:36:33.334784,24.10,34.00
2025-11-11T10:36:33.436888,24.10,34.00
2025-11-11T10:36:33.538681,24.10,34.00
2025-11-11T10:36:33.640304,24.10,34.00
2025-11-11T10:36:33.742526,24.10,34.00
2025-11-11T10:36:33.844207,24.10,34.00
2025-11-11T10:36:33.945953,24.10,34.00
2025-11-11T10:36:34.048144,24.10,34.00
2025-11-11T10:36:34.149949,24.10,34.00
2025-11-11T10:36:34.252297,24.10,34.00
2025-11-11T10:36:34.355300,24.10,34.00
2025-11-11T10:36:34.458168,24.10,34.00
2025-11-11T10:36:34.559707,24.10,34.00
2025-11-11T10:36:34.661177,24.10,34.00
2025-11-11T10:36:34.762779,24.10,34.00
2025-11-11T10:36:34.865340,24.10,34.00
2025-11-11T10:36:34.967217,24.10,34.00
2025-11-11T10:36:35.068707,24.10,34.00
2025-11-11T10:36:35.170820,24.10,34.00
2025-11-11T10:36:35.272457,24.10,34.00
2025-11-11T10:36:35.374231,24.10,34.00
2025-11-11T10:36:35.475918,24.10,34.00
2025-11-11T10:36:35.577938,24.10,34.00
2025-11-11T10:36:35.680002,24.10,34.00
2025-11-11T10:36:35.782068,24.10,34.00
2025-11-11T10:36:35.884771,24.10,34.00
2025-11-11T10:36:35.987051,24.10,34.00
2025-11-11T10:36:36.089696,24.10,34.00
2025-11-11T10:36:36.192495,24.10,34.00
2025-11-11T10:36:36.295424,24.10,34.00
2025-11-11T10:36:36.397399,24.10,34.00
2025-11-11T10:36:36.499328,24.10,34.00
2025-11-11T10:36:36.601207,24.10,34.00
2025-11-11T10:36:36.703403,24.10,34.00
2025-11-11T10:36:36.806336,24.10,34.00
2025-11-11T10:36:36.908442,24.10,34.00
2025-11-11T10:36:37.010043,24.10,34.00
2025-11-11T10:36:37.113238,24.10,34.00
2025-11-11T10:36:37.215187,24.10,34.00
2025-11-11T10:36:37.317655,24.10,34.00
2025-11-11T10:36:37.419416,24.10,34.00
2025-11-11T10:36:37.521378,24.10,34.00
2025-11-11T10:36:37.622967,24.10,34.00
2025-11-11T10:36:37.725159,24.10,34.00
2025-11-11T10:36:37.826910,24.10,34.00
2025-11-11T10:36:37.928863,24.10,34.00
2025-11-11T10:36:38.030647,24.10,34.00
2025-11-11T10:36:38.132776,24.10,34.00
2025-11-11T10:36:38.234701,24.10,34.00
2025-11-11T10:36:38.336385,24.10,34.00
2025-11-11T10:36:38.438473,24.10,34.00
2025-11-11T10:36:38.540632,24.10,34.00
2025-11-11T10:36:38.642623,24.10,34.00
2025-11-11T10:36:38.744255,24.10,34.00
2025-11-11T10:36:38.845852,24.10,34.00
2025-11-11T10:36:38.947218,24.10,34.00
2025-11-11T10:36:39.049391,24.10,34.00
2025-11-11T10:36:39.151504,24.10,34.00
2025-11-11T10:36:39.254049,24.10,34.00
2025-11-11T10:36:39.355819,24.10,34.00
2025-11-11T10:36:39.457618,24.10,34.00
2025-11-11T10:36:39.559860,24.10,34.00
2025-11-11T10:36:39.661795,24.10,34.00
2025-11-11T10:36:39.764030,24.10,34.00
2025-11-11T10:36:39.865795,24.10,34.00
2025-11-11T10:36:39.967419,24.10,34.00
2025-11-11T10:36:40.069296,24.10,34.00
2025-11-11T10:36:40.171260,24.10,34.00
2025-11-11T10:36:40.273169,24.10,34.00
2025-11-11T10:36:40.378827,24.10,34.00
2025-11-11T10:36:40.480743,24.10,34.00
2025-11-11T10:36:40.582186,24.10,34.00
2025-11-11T10:36:40.684184,24.10,34.00
2025-11-11T10:36:40.786875,24.10,34.00
2025-11-11T10:36:40.888634,24.10,34.00
2025-11-11T10:36:40.990589,24.10,34.00
2025-11-11T10:36:41.092742,24.10,34.00
2025-11-11T10:36:41.194995,24.10,34.00
2025-11-11T10:36:41.297183,24.10,34.00
2025-11-11T10:36:41.399075,24.10,34.00
2025-11-11T10:36:41.501388,24.10,34.00
2025-11-11T10:36:41.603770,24.10,34.00
2025-11-11T10:36:41.705675,24.10,34.00
2025-11-11T10:36:41.807686,24.10,34.00
2025-11-11T10:36:41.910100,24.10,34.00
2025-11-11T10:36:42.012327,24.10,34.00
2025-11-11T10:36:42.114249,24.10,34.00
2025-11-11T10:36:42.216167,24.10,34.00
2025-11-11T10:36:42.317985,24.10,34.00
2025-11-11T10:36:42.419605,24.10,34.00
2025-11-11T10:36:42.521282,24.10,34.00
2025-11-11T10:36:42.623632,24.10,34.00
2025-11-11T10:36:42.725497,24.10,34.00
2025-11-11T10:36:42.828454,24.10,34.00
2025-11-11T10:36:42.930313,24.10,34.00
2025-11-11T10:36:43.031972,24.10,34.00
2025-11-11T10:36:43.134224,24.10,34.00
2025-11-11T10:36:43.236198,24.10,34.00
2025-11-11T10:36:43.338641,24.10,34.00
2025-11-11T10:36:43.440352,24.10,34.00
2025-11-11T10:36:43.542042,24.10,34.00
2025-11-11T10:36:43.643595,24.10,34.00
2025-11-11T10:36:43.745700,24.10,34.00
2025-11-11T10:36:43.850364,24.10,34.00
2025-11-11T10:36:43.952965,24.10,34.00
2025-11-11T10:36:44.055672,24.10,34.00
2025-11-11T10:36:44.157977,24.10,34.00
2025-11-11T10:36:44.260075,24.10,34.00
2025-11-11T10:36:44.362082,24.10,34.00
2025-11-11T10:36:44.463800,24.10,34.00
2025-11-11T10:36:44.565605,24.10,34.00
2025-11-11T10:36:44.669713,24.10,34.00
2025-11-11T10:36:44.771096,24.10,34.00
2025-11-11T10:36:44.872996,24.10,34.00
2025-11-11T10:36:44.975228,24.10,34.00
2025-11-11T10:36:45.076954,24.10,34.00
2025-11-11T10:36:45.178786,24.10,34.00
2025-11-11T10:36:45.280795,24.10,34.00
2025-11-11T10:36:45.382791,24.10,34.00
2025-11-11T10:36:45.484154,24.10,34.00
2025-11-11T10:36:45.585771,24.10,34.00
2025-11-11T10:36:45.690998,24.10,34.00
2025-11-11T10:36:45.793050,24.10,34.00
2025-11-11T10:36:45.894867,24.10,34.00
2025-11-11T10:36:45.996290,24.10,34.00
2025-11-11T10:36:46.098023,24.10,34.00
2025-11-11T10:36:46.199485,24.10,34.00
2025-11-11T10:36:46.301676,24.10,34.00
2025-11-11T10:36:46.403909,24.10,34.00
2025-11-11T10:36:46.506029,24.10,34.00
2025-11-11T10:36:46.607541,24.10,34.00
2025-11-11T10:36:46.710036,24.10,34.00
2025-11-11T10:36:46.812253,24.10,34.00
2025-11-11T10:36:46.914040,24.10,34.00
2025-11-11T10:36:47.015881,24.10,34.00
2025-11-11T10:36:47.117819,24.10,34.00
2025-11-11T10:36:47.221322,24.10,34.00
2025-11-11T10:36:47.323785,24.10,34.00
2025-11-11T10:36:47.425712,24.10,34.00
2025-11-11T10:36:47.529904,24.10,34.00
2025-11-11T10:36:47.632252,24.10,34.00
2025-11-11T10:36:47.734149,24.10,34.00
2025-11-11T10:36:47.835645,24.10,34.00
2025-11-11T10:36:47.937519,24.10,34.00
2025-11-11T10:36:48.039041,24.10,34.00
2025-11-11T10:36:48.141878,24.10,34.00
2025-11-11T10:36:48.243828,24.10,34.00
2025-11-11T10:36:48.346029,24.10,34.00
2025-11-11T10:36:48.448071,24.10,34.00
2025-11-11T10:36:48.549682,24.10,34.00
2025-11-11T10:36:48.652026,24.10,34.00
2025-11-11T10:36:48.754018,24.10,34.00
2025-11-11T10:36:48.855576,24.10,34.00
2025-11-11T10:36:48.957034,24.10,34.00
2025-11-11T10:36:49.058737,24.10,34.00
2025-11-11T10:36:49.161058,24.10,34.00
2025-11-11T10:36:49.262498,24.10,34.00
2025-11-11T10:36:49.365343,24.10,34.00
2025-11-11T10:36:49.466845,24.10,34.00
2025-11-11T10:36:49.568418,24.10,34.00
2025-11-11T10:36:49.672691,24.10,34.00
2025-11-11T10:36:49.775229,24.10,34.00
2025-11-11T10:36:49.876898,24.10,34.00
2025-11-11T10:36:49.978230,24.10,34.00
2025-11-11T10:36:50.080598,24.10,34.00
2025-11-11T10:36:50.182598,24.10,34.00
2025-11-11T10:36:50.285490,24.10,34.00
2025-11-11T10:36:50.387934,24.10,34.00
2025-11-11T10:36:50.489647,24.10,34.00
2025-11-11T10:36:50.591175,24.10,34.00
2025-11-11T10:36:50.693148,24.10,34.00
2025-11-11T10:36:50.795129,24.10,34.00
2025-11-11T10:36:50.897178,24.10,34.00
2025-11-11T10:36:50.998809,24.10,34.00
2025-11-11T10:36:51.100294,24.10,34.00
2025-11-11T10:36:51.202713,24.10,34.00
2025-11-11T10:36:51.304638,24.10,34.00
2025-11-11T10:36:51.407139,24.10,34.00
2025-11-11T10:36:51.509119,24.10,34.00
2025-11-11T10:36:51.610611,24.10,34.00
2025-11-11T10:36:51.712688,24.10,34.00
2025-11-11T10:36:51.815492,24.10,34.00
2025-11-11T10:36:51.917845,24.10,34.00
2025-11-11T10:36:52.020662,24.10,34.00
2025-11-11T10:36:52.122980,24.10,34.00
2025-11-11T10:36:52.225126,24.10,34.00
2025-11-11T10:36:52.327142,24.10,34.00
2025-11-11T10:36:52.429824,24.10,34.00
2025-11-11T10:36:52.531880,24.10,34.00
2025-11-11T10:36:52.634816,24.10,34.00
ts,tempC,humidity
2025-11-11T10:37:14.622444,24.10,34.00
2025-11-11T10:37:16.624795,24.10,34.00
2025-11-11T10:37:18.627081,24.10,34.00
2025-11-11T10:37:20.629832,24.10,34.00
2025-11-11T10:37:22.632653,24.10,34.00
2025-11-11T10:37:24.634636,24.10,34.00
2025-11-11T10:37:26.637375,24.10,34.00
2025-11-11T10:37:28.639480,24.10,34.00
2025-11-11T10:37:30.642136,24.10,34.00
2025-11-11T10:37:32.644027,24.10,34.00
2025-11-11T10:37:34.647042,24.10,34.00
2025-11-11T10:37:36.649990,24.10,34.00
2025-11-11T10:37:38.651757,24.10,34.00
2025-11-11T10:37:40.653813,24.10,34.00
2025-11-11T10:37:42.655808,24.10,34.00
2025-11-11T10:37:44.658542,24.10,34.00
2025-11-11T10:37:46.660847,24.10,34.00
2025-11-11T10:37:48.663471,24.10,34.00
2025-11-11T10:37:50.665605,24.10,34.00
2025-11-11T10:37:52.668435,24.10,34.00
2025-11-11T10:37:54.670807,24.10,34.00
2025-11-11T10:37:56.672752,24.10,34.00
2025-11-11T10:37:58.676188,24.10,34.00
2025-11-11T10:38:00.678411,24.10,34.00
2025-11-11T10:38:02.680334,24.10,34.00
2025-11-11T10:38:04.682999,24.10,34.00
2025-11-11T10:38:06.685168,24.10,34.00
2025-11-11T10:38:08.688042,24.10,34.00
2025-11-11T10:38:10.690887,24.10,34.00
2025-11-11T10:38:12.693157,24.10,34.00
2025-11-11T10:38:14.695390,24.10,34.00
2025-11-11T10:38:16.697572,24.10,34.00
2025-11-11T10:38:18.699500,24.00,34.00
2025-11-11T10:38:20.701369,24.00,34.00
2025-11-11T10:38:22.703491,24.00,34.00
ts,tempC,humidity
2025-11-11T10:39:09.938501,24.00,34.00
2025-11-11T10:39:11.940741,24.00,34.00
2025-11-11T10:39:13.942627,24.00,34.00
2025-11-11T10:39:15.944928,24.00,34.00
2025-11-11T10:39:17.947790,24.00,34.00
2025-11-11T10:39:19.950466,24.00,34.00
2025-11-11T10:39:21.954159,24.00,34.00
2025-11-11T10:39:23.956732,24.00,34.00
2025-11-11T10:39:25.959652,24.00,34.00
2025-11-11T10:39:27.961305,24.00,34.00
2025-11-11T10:39:29.963505,24.00,34.00
2025-11-11T10:39:31.966484,24.00,34.00
2025-11-11T10:39:33.969331,24.00,34.00
2025-11-11T10:39:35.971251,24.00,34.00
2025-11-11T10:39:37.976095,24.00,34.00
2025-11-11T10:39:39.979709,24.00,34.00
2025-11-11T10:39:41.983274,24.00,34.00
2025-11-11T10:39:43.985662,24.00,34.00
2025-11-11T10:39:45.988501,24.00,34.00
2025-11-11T10:39:47.990843,24.00,34.00
2025-11-11T10:39:49.993510,24.00,34.00
2025-11-11T10:39:51.997318,24.00,34.00
2025-11-11T10:39:54.000546,24.00,34.00
2025-11-11T10:39:56.002669,24.00,34.00
2025-11-11T10:39:58.004882,24.00,34.00
2025-11-11T10:40:00.008102,24.00,34.00
2025-11-11T10:40:02.010208,24.00,34.00
2025-11-11T10:40:04.011921,24.00,34.00
2025-11-11T10:40:06.014634,24.00,34.00
2025-11-11T10:40:08.017794,24.00,34.00
2025-11-11T10:40:10.020340,24.00,34.00
2025-11-11T10:40:12.023793,24.00,34.00
2025-11-11T10:40:14.026657,24.00,34.00
2025-11-11T10:40:16.029578,24.00,34.00
2025-11-11T10:40:18.032152,24.00,34.00
2025-11-11T10:40:20.034158,24.00,34.00
2025-11-11T10:40:22.037122,24.00,34.00
2025-11-11T10:40:24.039252,24.00,34.00
2025-11-11T10:40:26.041443,24.00,34.00
2025-11-11T10:40:28.043861,24.00,34.00
2025-11-11T10:40:30.047142,24.00,34.00
2025-11-11T10:40:32.049919,24.00,34.00
2025-11-11T10:40:34.052208,24.00,34.00
2025-11-11T10:40:36.056493,24.00,34.00
2025-11-11T10:40:38.058914,24.00,34.00
2025-11-11T10:40:40.061223,24.00,34.00
ts,tempC,humidity
2025-11-11T10:41:28.720138,23.90,34.00
2025-11-11T10:41:30.722518,23.90,34.00
2025-11-11T10:41:32.724503,23.90,34.00
2025-11-11T10:41:34.726990,23.90,34.00
2025-11-11T10:41:36.728739,23.90,34.00
ts,tempC,humidity
2025-11-11T10:46:55.421432,23.60,32.00
2025-11-11T10:46:57.423928,23.60,32.00
2025-11-11T10:46:59.426074,23.60,32.00
2025-11-11T10:47:01.428032,23.60,32.00
2025-11-11T10:47:03.431113,23.60,32.00
2025-11-11T10:47:05.434137,23.60,32.00
2025-11-11T10:47:07.437727,23.60,32.00
2025-11-11T10:47:09.440755,23.60,32.00
2025-11-11T10:47:11.443555,23.60,32.00
2025-11-11T10:47:13.446229,23.60,32.00
2025-11-11T10:47:15.448503,23.60,32.00
2025-11-11T10:47:17.451157,23.60,32.00
2025-11-11T10:47:19.453916,23.60,32.00
2025-11-11T10:47:21.456153,23.60,32.00
2025-11-11T10:47:23.458991,23.60,32.00
ts,tempC,humidity
2025-11-11T10:51:47.975248,23.60,32.00
2025-11-11T10:51:49.980272,23.60,32.00
2025-11-11T10:51:51.984470,23.60,32.00
2025-11-11T10:51:53.986902,23.60,32.00
2025-11-11T10:51:55.988783,23.60,32.00
2025-11-11T10:51:57.990990,23.60,32.00
2025-11-11T10:51:59.994566,23.60,32.00
2025-11-11T10:52:01.998002,23.60,32.00
2025-11-11T10:52:04.000681,23.60,32.00
2025-11-11T10:52:06.004943,23.60,32.00
2025-11-11T10:52:08.010450,23.60,32.00
2025-11-11T10:52:10.014379,23.60,32.00
2025-11-11T10:52:12.017444,23.60,32.00
2025-11-11T10:52:14.019603,23.60,32.00
2025-11-11T10:52:16.022669,23.60,32.00
2025-11-11T10:52:18.024977,23.60,32.00
2025-11-11T10:52:20.028088,23.60,32.00
2025-11-11T10:52:22.030343,23.60,32.00
2025-11-11T10:52:24.032473,23.60,32.00
2025-11-11T10:52:26.034600,23.60,32.00
2025-11-11T10:52:28.037060,23.60,32.00
2025-11-11T10:52:30.039610,23.60,32.00
2025-11-11T10:52:32.041474,23.60,32.00
2025-11-11T10:52:34.045026,23.60,32.00
2025-11-11T10:52:36.048823,23.60,32.00
2025-11-11T10:52:38.052014,23.60,32.00
2025-11-11T10:52:40.054858,23.60,32.00
2025-11-11T10:52:42.057234,23.60,32.00
ts,tempC,humidity
2025-11-11T11:03:53.129264,23.90,34.00
2025-11-11T11:03:55.132766,23.90,34.00
2025-11-11T11:03:57.134847,23.90,34.00
2025-11-11T11:03:59.137832,23.90,34.00
2025-11-11T11:04:01.140680,23.90,34.00
2025-11-11T11:04:03.143485,23.90,34.00
2025-11-11T11:04:05.146360,23.90,34.00
2025-11-11T11:04:07.148982,23.90,34.00
2025-11-11T11:04:09.151556,23.90,34.00
2025-11-11T11:04:11.154547,23.90,34.00
2025-11-11T11:04:13.157255,23.90,34.00
2025-11-11T11:04:15.160307,23.90,34.00
2025-11-11T11:04:17.163571,23.90,34.00
2025-11-11T11:04:19.166303,23.90,34.00
2025-11-11T11:04:21.170179,23.90,34.00
2025-11-11T11:04:23.172265,23.90,34.00
2025-11-11T11:04:25.174692,23.90,34.00
2025-11-11T11:04:27.177070,23.90,34.00
2025-11-11T11:04:29.179083,23.90,34.00
2025-11-11T11:04:31.181285,23.90,34.00
2025-11-11T11:04:33.184622,23.90,34.00
2025-11-11T11:04:35.186692,23.90,34.00
2025-11-11T11:04:37.189178,23.90,34.00
2025-11-11T11:04:39.192254,23.90,34.00
2025-11-11T11:04:41.194272,23.90,34.00
2025-11-11T11:04:43.196708,23.90,34.00
2025-11-11T11:04:45.199446,23.90,34.00
2025-11-11T11:04:47.202599,23.90,34.00
2025-11-11T11:04:49.205247,23.90,34.00
2025-11-11T11:04:51.208484,23.90,34.00
2025-11-11T11:04:53.210384,23.90,34.00
2025-11-11T11:04:55.213328,23.90,34.00
2025-11-11T11:04:57.215773,23.90,34.00
2025-11-11T11:04:59.217751,23.90,34.00
2025-11-11T11:05:01.220716,23.90,34.00
2025-11-11T11:05:03.222840,23.90,34.00
2025-11-11T11:05:05.225460,23.90,34.00
2025-11-11T11:05:07.228163,23.90,34.00
2025-11-11T11:05:09.230775,23.90,34.00
2025-11-11T11:05:11.233743,23.90,34.00
2025-11-11T11:05:13.237583,23.90,34.00
2025-11-11T11:05:15.241165,23.90,34.00
2025-11-11T11:05:17.243174,23.90,34.00
2025-11-11T11:05:19.244844,23.90,34.00
2025-11-11T11:05:21.247675,23.90,34.00
2025-11-11T11:05:23.250756,23.90,34.00
2025-11-11T11:05:25.254455,23.90,34.00
2025-11-11T11:05:27.258300,23.90,34.00
2025-11-11T11:05:29.261290,23.90,34.00
2025-11-11T11:05:31.263875,23.90,34.00
2025-11-11T11:05:33.266282,23.90,34.00
2025-11-11T11:05:35.268476,23.90,34.00
2025-11-11T11:05:37.270780,23.90,34.00
2025-11-11T11:05:39.272551,23.90,34.00
2025-11-11T11:05:41.274042,23.90,34.00
2025-11-11T11:05:43.276502,23.90,34.00
2025-11-11T11:05:45.278211,23.90,34.00
2025-11-11T11:05:47.279758,23.90,34.00
2025-11-11T11:05:49.282979,23.90,34.00
2025-11-11T11:05:51.286479,23.90,34.00
2025-11-11T11:05:53.289776,23.90,34.00
2025-11-11T11:05:55.292178,23.90,34.00
2025-11-11T11:05:57.294890,23.90,34.00
2025-11-11T11:05:59.297825,23.90,34.00
2025-11-11T11:06:01.301236,23.90,34.00
2025-11-11T11:06:03.303102,23.90,34.00
2025-11-11T11:06:05.305919,23.90,34.00
2025-11-11T11:06:07.309006,23.90,34.00
2025-11-11T11:06:09.311661,23.90,34.00
2025-11-11T11:06:11.314667,23.90,34.00
2025-11-11T11:06:13.318174,23.90,34.00
2025-11-11T11:06:15.321801,23.90,34.00
2025-11-11T11:06:17.324633,23.90,34.00
2025-11-11T11:06:19.327337,23.90,34.00
2025-11-11T11:06:21.330458,23.90,34.00
2025-11-11T11:06:23.332471,23.90,34.00
2025-11-11T11:06:25.334832,23.90,34.00
2025-11-11T11:06:27.337939,23.90,34.00
2025-11-11T11:06:29.341216,23.90,34.00
2025-11-11T11:06:31.344247,23.90,34.00
2025-11-11T11:06:33.347441,23.90,34.00
2025-11-11T11:06:35.349277,23.90,34.00
2025-11-11T11:06:37.352290,23.90,34.00
2025-11-11T11:06:39.354172,23.90,34.00
2025-11-11T11:06:41.356889,23.90,34.00
2025-11-11T11:06:43.360402,23.90,34.00
2025-11-11T11:06:45.363247,23.90,34.00
2025-11-11T11:06:47.365153,23.90,34.00
2025-11-11T11:06:49.367156,23.90,34.00
2025-11-11T11:06:51.369426,23.90,34.00
2025-11-11T11:06:53.371122,23.90,34.00
2025-11-11T11:06:55.373250,23.90,34.00
2025-11-11T11:06:57.375735,23.90,34.00
2025-11-11T11:06:59.377881,23.90,34.00
2025-11-11T11:07:01.381580,23.90,34.00
2025-11-11T11:07:03.383284,23.90,34.00
2025-11-11T11:07:05.385337,23.90,34.00
2025-11-11T11:07:07.388305,23.90,34.00
2025-11-11T11:07:09.391500,23.90,34.00
2025-11-11T11:07:11.394429,23.90,34.00
2025-11-11T11:07:13.396191,23.90,34.00
2025-11-11T11:07:15.398370,23.90,34.00
